Age,Rating,Weather_conditions,Traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance,Preparation_Time,Delivery_Time
35.0,4.6,Sandstorms,0,2,Snack,scooter,1.0,0,Urban,22,11.007734763744619,15.0,7.0
35.0,4.6,Sunny,2,2,Drinks,scooter,1.0,0,Metropolitian,18,6.217689154531591,10.0,8.0
28.0,4.2,Stormy,3,0,Buffet,motorcycle,2.0,0,Metropolitian,36,16.600361127912656,5.0,31.0
36.0,3.6,Cloudy,0,2,Meal,scooter,2.0,0,Metropolitian,38,19.67342287138596,10.0,28.0
24.0,4.6,Sandstorms,1,1,Drinks,motorcycle,1.0,0,Metropolitian,22,13.392793466306026,15.0,7.0
20.0,4.8,Cloudy,2,1,Drinks,motorcycle,1.0,0,Urban,21,1.552331352726081,10.0,11.0
35.0,4.2,Stormy,0,0,Meal,motorcycle,1.0,0,Metropolitian,24,3.1051103947027285,10.0,14.0
20.0,4.6,Sandstorms,1,2,Meal,scooter,1.0,0,Metropolitian,27,19.913009545593138,15.0,12.0
38.0,4.9,Sunny,1,1,Drinks,motorcycle,1.0,0,Urban,15,11.007734763744619,15.0,0.0
29.0,4.7,Windy,3,0,Snack,motorcycle,0.0,0,Metropolitian,32,7.562980271914233,10.0,22.0
21.0,4.8,Windy,2,0,Buffet,motorcycle,0.0,0,Metropolitian,15,6.17570473190859,15.0,0.0
22.0,5.0,Sandstorms,1,1,Buffet,scooter,1.0,0,Metropolitian,27,9.220209378254708,5.0,22.0
32.0,4.9,Cloudy,0,0,Meal,motorcycle,2.0,0,Metropolitian,37,12.099374423360768,10.0,27.0
32.0,4.6,Sunny,3,0,Meal,motorcycle,0.0,0,Metropolitian,30,13.988777563349286,10.0,20.0
22.0,4.9,Stormy,0,0,Buffet,motorcycle,1.0,0,Metropolitian,18,20.206581510507974,5.0,13.0
38.0,5.0,Windy,1,1,Buffet,motorcycle,1.0,0,Metropolitian,28,10.865065738215941,15.0,13.0
21.0,3.7,Sunny,3,0,Buffet,motorcycle,3.0,1,Urban,53,7.660582694185052,10.0,43.0
31.0,5.0,Sunny,0,2,Meal,electric_scooter,0.0,0,Metropolitian,23,16.822056546203214,15.0,8.0
33.0,4.3,Stormy,0,0,Drinks,motorcycle,0.0,0,Metropolitian,22,7.683253857182166,10.0,12.0
30.0,4.6,Cloudy,3,0,Meal,motorcycle,0.0,0,Urban,25,8.93786088183146,10.0,15.0
32.0,4.7,Cloudy,3,1,Buffet,scooter,1.0,0,Metropolitian,41,11.007734763744619,5.0,36.0
36.0,4.8,Sandstorms,3,0,Drinks,motorcycle,0.0,0,Metropolitian,46,9.157330481427099,10.0,36.0
29.0,4.2,Fog,3,1,Buffet,scooter,1.0,0,Metropolitian,37,10.72504264384306,10.0,27.0
35.0,4.8,Stormy,3,2,Snack,scooter,1.0,0,Metropolitian,26,9.348493190107366,5.0,21.0
23.0,4.8,Windy,3,0,Snack,motorcycle,1.0,0,Metropolitian,23,9.314907489514157,5.0,18.0
22.0,4.9,Stormy,0,2,Snack,scooter,1.0,0,Urban,11,3.145067434621583,15.0,-4.0
20.0,4.7,Sandstorms,3,2,Drinks,scooter,1.0,0,Metropolitian,22,7.683765443180289,10.0,12.0
26.0,4.6,Cloudy,0,1,Buffet,motorcycle,0.0,0,Metropolitian,11,3.1046608747206426,10.0,1.0
21.0,4.8,Stormy,1,0,Meal,motorcycle,1.0,0,Urban,10,9.055981117924203,15.0,-5.0
22.0,4.2,Windy,3,0,Buffet,motorcycle,0.0,0,Metropolitian,31,16.721288103917214,10.0,21.0
26.0,4.9,Sunny,0,2,Buffet,motorcycle,1.0,0,Metropolitian,18,7.490130247612089,10.0,8.0
32.0,4.9,Sunny,0,0,Snack,motorcycle,1.0,0,Urban,23,1.5545063327088608,5.0,18.0
21.0,4.6,Sunny,1,2,Drinks,scooter,0.0,0,Urban,12,7.54997184471634,10.0,2.0
31.0,4.6,Cloudy,0,2,Meal,electric_scooter,0.0,0,Urban,17,1.5439076805320382,15.0,2.0
39.0,4.8,Stormy,2,0,Drinks,motorcycle,0.0,1,Metropolitian,42,1.5263914730559738,10.0,32.0
36.0,5.0,Sandstorms,1,0,Buffet,motorcycle,1.0,0,Metropolitian,37,5.992403045233207,10.0,27.0
38.0,4.2,Windy,0,0,Buffet,motorcycle,1.0,0,Metropolitian,31,1.529751878579505,10.0,21.0
34.0,4.9,Sandstorms,0,1,Buffet,motorcycle,0.0,0,Metropolitian,21,3.1048037532854496,15.0,6.0
33.0,5.0,Fog,0,1,Buffet,motorcycle,1.0,0,Metropolitian,17,3.105363416194922,5.0,12.0
36.0,4.6,Stormy,2,1,Drinks,scooter,1.0,0,Metropolitian,33,6.290134677634678,10.0,23.0
39.0,5.0,Cloudy,2,0,Meal,motorcycle,1.0,0,Urban,33,2.979763497462109,15.0,18.0
29.0,4.5,Cloudy,0,1,Snack,motorcycle,0.0,0,Metropolitian,11,1.5580865162468949,10.0,1.0
23.0,5.0,Windy,0,2,Meal,scooter,0.0,0,Metropolitian,10,3.109073410946993,15.0,-5.0
22.0,5.0,Fog,0,0,Meal,motorcycle,0.0,0,Metropolitian,22,3.105144913226864,15.0,7.0
21.0,5.0,Cloudy,1,2,Snack,scooter,1.0,0,Metropolitian,33,16.15438392455014,5.0,28.0
23.0,4.7,Fog,3,1,Meal,motorcycle,1.0,0,Metropolitian,42,12.117044368866695,10.0,32.0
20.0,5.0,Cloudy,3,2,Buffet,scooter,1.0,0,Metropolitian,40,12.349986855289886,15.0,25.0
27.0,4.6,Sunny,1,2,Snack,electric_scooter,1.0,0,Metropolitian,12,6.04999326769204,15.0,-3.0
39.0,4.2,Fog,0,0,Meal,motorcycle,1.0,0,Metropolitian,42,11.916705005077658,10.0,32.0
21.0,4.9,Windy,1,1,Meal,scooter,1.0,0,Metropolitian,20,9.326872529115304,10.0,10.0
36.0,4.6,Sunny,1,0,Drinks,motorcycle,1.0,0,Metropolitian,29,10.587732954177069,10.0,19.0
21.0,4.5,Sunny,0,0,Drinks,motorcycle,1.0,0,Urban,19,1.5525876685610622,10.0,9.0
35.0,4.8,Sunny,1,2,Snack,scooter,1.0,0,Metropolitian,19,13.894358247851597,5.0,14.0
23.0,5.0,Fog,3,0,Meal,motorcycle,1.0,0,Metropolitian,23,8.92908688893574,15.0,8.0
31.0,4.8,Sandstorms,0,1,Buffet,motorcycle,0.0,0,Urban,17,13.765934616154562,10.0,7.0
29.0,4.9,Sandstorms,3,2,Meal,scooter,0.0,0,Metropolitian,15,4.537989684962583,10.0,5.0
37.0,5.0,Fog,2,1,Buffet,scooter,2.0,0,Metropolitian,34,6.232341754608859,10.0,24.0
28.0,4.3,Windy,3,0,Buffet,motorcycle,0.0,0,Metropolitian,31,7.762092914972186,10.0,21.0
22.0,4.9,Sunny,0,0,Meal,motorcycle,1.0,0,Metropolitian,20,19.66102221350665,15.0,5.0
27.0,4.5,Windy,1,1,Drinks,motorcycle,1.0,0,Metropolitian,22,19.875680604910734,10.0,12.0
38.0,4.3,Fog,3,2,Meal,electric_scooter,1.0,0,Metropolitian,49,10.565262855251524,10.0,39.0
31.0,4.2,Sandstorms,3,2,Meal,scooter,1.0,0,Metropolitian,41,20.851771383105145,10.0,31.0
29.0,4.5,Sunny,0,0,Buffet,motorcycle,0.0,0,Urban,12,9.193520993944183,15.0,-3.0
33.0,4.7,Fog,0,2,Meal,electric_scooter,1.0,0,Metropolitian,19,3.145067434621583,10.0,9.0
30.0,4.8,Stormy,2,2,Meal,scooter,0.0,0,Metropolitian,27,6.080949025950904,15.0,12.0
27.0,4.6,Fog,3,0,Snack,motorcycle,2.0,0,Metropolitian,48,13.63122853449607,15.0,33.0
31.0,4.8,Windy,0,2,Drinks,scooter,0.0,0,Metropolitian,20,19.66102221350665,5.0,15.0
23.0,4.6,Cloudy,0,2,Buffet,electric_scooter,1.0,0,Metropolitian,19,7.660348489150972,5.0,14.0
27.0,4.5,Sandstorms,1,2,Snack,motorcycle,1.0,0,Urban,17,20.831323891911104,10.0,7.0
21.0,4.7,Cloudy,3,1,Buffet,scooter,1.0,0,Urban,33,20.206420943723728,10.0,23.0
31.0,4.5,Fog,1,2,Buffet,electric_scooter,1.0,0,Metropolitian,19,4.657671710224878,10.0,9.0
20.0,5.0,Windy,1,1,Buffet,motorcycle,1.0,0,Metropolitian,26,7.803338533820035,10.0,16.0
38.0,4.2,Windy,3,2,Snack,scooter,1.0,0,Metropolitian,32,7.325462534530751,15.0,17.0
32.0,4.5,Sandstorms,0,0,Meal,motorcycle,1.0,0,Metropolitian,29,20.20634489518928,10.0,19.0
24.0,4.6,Stormy,3,0,Meal,motorcycle,1.0,0,Metropolitian,29,16.824549100074805,15.0,14.0
22.0,4.8,Sandstorms,1,2,Meal,electric_scooter,1.0,0,Metropolitian,29,10.587929946825925,10.0,19.0
23.0,4.9,Sunny,1,2,Buffet,electric_scooter,1.0,0,Metropolitian,19,11.007734763744619,10.0,9.0
20.0,4.6,Sunny,1,2,Meal,scooter,0.0,0,Metropolitian,18,13.63090323633241,10.0,8.0
35.0,4.4,Sandstorms,1,0,Drinks,motorcycle,1.0,0,Metropolitian,36,6.209250269756872,10.0,26.0
38.0,4.8,Sunny,0,2,Snack,electric_scooter,1.0,0,Metropolitian,19,2.97659809337445,15.0,4.0
22.0,4.8,Sunny,0,1,Snack,motorcycle,1.0,0,Urban,20,1.5523012503298028,5.0,15.0
20.0,4.6,Windy,1,2,Meal,scooter,0.0,0,Metropolitian,24,4.537394871786295,15.0,9.0
38.0,4.7,Sandstorms,2,1,Meal,motorcycle,0.0,0,Urban,32,6.128684140033282,10.0,22.0
25.0,4.6,Stormy,3,2,Snack,scooter,1.0,0,Urban,28,17.138022132927368,10.0,18.0
24.0,4.6,Fog,0,2,Buffet,motorcycle,0.0,0,Urban,14,1.5544994921789963,10.0,4.0
30.0,5.0,Sunny,0,0,Drinks,motorcycle,0.0,0,Urban,20,3.1051455399287056,15.0,5.0
27.0,4.6,Windy,2,0,Buffet,motorcycle,1.0,0,Metropolitian,25,3.145067434621583,10.0,15.0
36.0,4.1,Sandstorms,3,0,Meal,motorcycle,2.0,0,Metropolitian,46,10.756990051436132,10.0,36.0
24.0,4.4,Windy,3,0,Buffet,motorcycle,1.0,0,Metropolitian,32,4.717601092054723,15.0,17.0
21.0,4.6,Cloudy,1,1,Buffet,motorcycle,0.0,0,Urban,10,5.992109491407673,5.0,5.0
34.0,4.2,Windy,3,0,Drinks,motorcycle,2.0,0,Metropolitian,44,8.988078689850926,10.0,34.0
34.0,4.5,Sandstorms,0,2,Drinks,electric_scooter,1.0,0,Metropolitian,28,1.560615210724599,5.0,23.0
36.0,4.1,Stormy,0,0,Snack,motorcycle,1.0,0,Metropolitian,33,7.601304456856061,10.0,23.0
20.0,4.8,Stormy,2,0,Meal,motorcycle,0.0,0,Metropolitian,18,6.210145663324764,15.0,3.0
25.0,4.7,Sunny,0,0,Meal,motorcycle,1.0,0,Urban,10,1.5366213355982792,5.0,5.0
32.0,4.7,Sandstorms,0,1,Drinks,scooter,1.0,0,Metropolitian,26,14.02181621704118,15.0,11.0
38.0,4.7,Cloudy,3,1,Snack,scooter,1.0,0,Metropolitian,26,7.573406195224182,5.0,21.0
30.0,4.9,Sandstorms,0,0,Drinks,motorcycle,1.0,0,Metropolitian,21,13.972131143083212,5.0,16.0
26.0,4.8,Stormy,2,1,Buffet,scooter,0.0,0,Metropolitian,21,1.489789766813,10.0,11.0
26.0,4.6,Stormy,3,2,Meal,scooter,1.0,0,Urban,18,20.44292976252901,10.0,8.0
38.0,4.7,Stormy,1,1,Meal,motorcycle,1.0,0,Urban,26,20.206226468830582,10.0,16.0
20.0,4.1,Fog,2,1,Drinks,scooter,1.0,0,Urban,33,5.95776607270054,10.0,23.0
32.0,4.6,Windy,1,2,Snack,scooter,1.0,0,Urban,29,19.761706467413592,10.0,19.0
30.0,3.8,Stormy,3,2,Drinks,electric_scooter,2.0,0,Metropolitian,41,10.587929946825925,10.0,31.0
23.0,4.9,Sandstorms,0,2,Buffet,motorcycle,0.0,0,Metropolitian,16,4.657528074267875,10.0,6.0
31.0,4.5,Cloudy,3,0,Snack,motorcycle,2.0,0,Metropolitian,43,10.867232952679458,5.0,38.0
38.0,4.9,Sunny,2,1,Meal,motorcycle,0.0,0,Metropolitian,15,6.128551257919138,5.0,10.0
27.0,4.6,Sunny,2,1,Drinks,motorcycle,0.0,0,Metropolitian,11,6.08119089136717,10.0,1.0
35.0,5.0,Cloudy,3,0,Meal,motorcycle,1.0,0,Metropolitian,33,9.348403522662325,15.0,18.0
28.0,4.9,Stormy,3,2,Drinks,scooter,0.0,0,Urban,25,16.383856071848083,10.0,15.0
35.0,5.0,Fog,3,2,Meal,motorcycle,1.0,0,Urban,27,4.66345622976206,5.0,22.0
24.0,4.8,Fog,1,1,Snack,motorcycle,1.0,0,Metropolitian,28,20.18269322461139,10.0,18.0
22.0,4.7,Cloudy,0,2,Meal,scooter,1.0,0,Metropolitian,21,19.618645096414923,10.0,11.0
23.0,4.3,Sandstorms,0,0,Buffet,motorcycle,1.0,0,Metropolitian,21,4.596251207088927,5.0,16.0
33.0,4.7,Sunny,0,2,Buffet,electric_scooter,1.0,0,Metropolitian,25,10.586910515510665,15.0,10.0
30.0,4.9,Sunny,1,0,Snack,motorcycle,1.0,0,Metropolitian,22,9.314419797615273,15.0,7.0
24.0,4.8,Sunny,2,2,Meal,scooter,0.0,0,Metropolitian,19,1.5127140854704322,15.0,4.0
35.0,4.2,Stormy,0,0,Buffet,motorcycle,1.0,0,Urban,27,1.4895293820617894,10.0,17.0
28.0,4.7,Sandstorms,0,2,Snack,scooter,1.0,0,Metropolitian,18,4.610073053799191,15.0,3.0
39.0,4.4,Cloudy,2,2,Buffet,electric_scooter,0.0,0,Metropolitian,31,6.290134677634678,15.0,16.0
33.0,4.6,Sunny,3,2,Buffet,scooter,0.0,0,Metropolitian,29,12.464329297636581,10.0,19.0
30.0,4.0,Stormy,3,0,Snack,motorcycle,1.0,0,Metropolitian,40,10.587819003215479,15.0,25.0
35.0,4.1,Stormy,2,0,Snack,motorcycle,2.0,0,Metropolitian,47,6.081440797008078,15.0,32.0
23.0,4.5,Sandstorms,3,1,Drinks,scooter,0.0,0,Metropolitian,27,4.5611524272563715,10.0,17.0
23.0,4.7,Sandstorms,3,1,Drinks,motorcycle,1.0,0,Metropolitian,15,9.12201685083382,10.0,5.0
35.0,4.9,Cloudy,1,1,Buffet,motorcycle,1.0,0,Metropolitian,44,10.641157729337541,5.0,39.0
36.0,4.8,Sunny,3,1,Buffet,scooter,1.0,0,Urban,20,19.362530001074912,10.0,10.0
35.0,4.9,Fog,0,2,Meal,scooter,1.0,0,Urban,16,1.5544659606035225,10.0,6.0
38.0,4.9,Cloudy,3,0,Meal,motorcycle,3.0,0,Urban,48,17.077999100718277,5.0,43.0
29.0,4.8,Sunny,1,1,Buffet,motorcycle,0.0,0,Metropolitian,15,9.219783818326416,10.0,5.0
34.0,4.2,Fog,0,2,Buffet,electric_scooter,1.0,0,Metropolitian,35,10.485867717329029,10.0,25.0
21.0,4.8,Windy,0,1,Buffet,motorcycle,1.0,0,Metropolitian,16,1.5294841760997977,5.0,11.0
30.0,4.7,Sunny,3,1,Drinks,motorcycle,0.0,0,Metropolitian,17,7.546676276224336,15.0,2.0
32.0,4.9,Fog,0,0,Meal,motorcycle,1.0,0,Metropolitian,38,20.182728669258125,15.0,23.0
23.0,4.5,Stormy,0,0,Buffet,motorcycle,1.0,0,Metropolitian,22,3.0295246341921644,5.0,17.0
37.0,4.7,Cloudy,3,2,Meal,scooter,0.0,0,Metropolitian,25,9.054052950169499,10.0,15.0
34.0,4.9,Sunny,3,1,Snack,motorcycle,1.0,0,Metropolitian,15,13.97214132886697,10.0,5.0
28.0,5.0,Windy,3,2,Snack,motorcycle,0.0,0,Metropolitian,16,13.682504886916606,15.0,1.0
31.0,4.5,Sunny,1,1,Drinks,scooter,0.0,0,Metropolitian,20,16.830914549955864,10.0,10.0
20.0,4.9,Sandstorms,0,1,Meal,motorcycle,0.0,0,Urban,14,7.66074883742589,5.0,9.0
30.0,4.8,Sunny,2,1,Snack,scooter,1.0,0,Metropolitian,15,6.232341754608859,15.0,0.0
34.0,4.9,Fog,3,0,Buffet,motorcycle,0.0,0,Metropolitian,34,9.219905581616992,10.0,24.0
31.0,4.8,Sunny,0,1,Snack,scooter,0.0,0,Metropolitian,16,1.5527615060238593,10.0,6.0
23.0,5.0,Cloudy,2,0,Buffet,motorcycle,0.0,0,Metropolitian,29,2.9961936989582854,10.0,19.0
28.0,4.7,Sandstorms,0,1,Meal,scooter,1.0,0,Metropolitian,17,13.428872375814215,5.0,12.0
30.0,4.9,Windy,2,1,Drinks,scooter,1.0,0,Metropolitian,26,1.5545771256173964,10.0,16.0
30.0,4.0,Windy,3,1,Snack,scooter,1.0,0,Metropolitian,34,4.609743188391016,15.0,19.0
25.0,4.5,Windy,3,0,Drinks,motorcycle,1.0,0,Metropolitian,26,13.681416111912892,15.0,11.0
23.0,4.7,Fog,0,2,Buffet,scooter,1.0,0,Metropolitian,18,3.145067434621583,15.0,3.0
36.0,4.8,Sunny,3,0,Drinks,motorcycle,1.0,0,Urban,24,7.449051156906713,15.0,9.0
35.0,4.6,Cloudy,0,0,Buffet,motorcycle,1.0,0,Metropolitian,27,1.5322531674035038,15.0,12.0
26.0,4.6,Windy,2,2,Buffet,scooter,0.0,0,Metropolitian,21,6.10531621082431,5.0,16.0
36.0,4.6,Fog,3,2,Drinks,scooter,0.0,0,Metropolitian,40,16.824864367093813,10.0,30.0
26.0,4.6,Windy,1,1,Snack,scooter,1.0,0,Metropolitian,24,6.217860689144307,10.0,14.0
30.0,4.6,Stormy,1,0,Meal,motorcycle,3.0,0,Metropolitian,48,17.076712975302453,15.0,33.0
22.0,4.8,Fog,0,2,Drinks,scooter,0.0,0,Urban,14,1.5524171512659315,15.0,-1.0
27.0,4.9,Stormy,3,1,Snack,scooter,0.0,0,Urban,16,4.657952854119435,5.0,11.0
35.0,4.6,Sandstorms,0,0,Meal,motorcycle,0.0,0,Metropolitian,26,19.890514223034963,5.0,21.0
39.0,4.8,Sunny,0,1,Drinks,scooter,1.0,0,Metropolitian,13,3.1089255711547725,10.0,3.0
23.0,4.6,Fog,0,1,Buffet,motorcycle,1.0,0,Metropolitian,23,19.660943947619934,10.0,13.0
39.0,4.2,Windy,0,0,Snack,motorcycle,1.0,0,Metropolitian,31,3.108902629159348,10.0,21.0
26.0,4.8,Stormy,3,1,Buffet,scooter,0.0,0,Metropolitian,24,7.790426271963797,10.0,14.0
24.0,4.6,Windy,1,0,Buffet,motorcycle,0.0,0,Metropolitian,27,16.830914549955864,10.0,17.0
24.0,4.9,Stormy,3,1,Snack,scooter,1.0,0,Metropolitian,28,4.537513326842717,10.0,18.0
38.0,4.8,Stormy,1,1,Meal,motorcycle,1.0,0,Metropolitian,28,9.348112475389563,15.0,13.0
29.0,4.9,Fog,0,1,Snack,motorcycle,0.0,0,Urban,12,9.435201537430713,10.0,2.0
20.0,5.0,Cloudy,1,1,Buffet,motorcycle,1.0,0,Metropolitian,28,17.073813051007523,15.0,13.0
30.0,4.7,Cloudy,3,1,Buffet,motorcycle,1.0,0,Metropolitian,30,7.66095172081025,15.0,15.0
28.0,4.9,Sandstorms,3,1,Snack,motorcycle,1.0,0,Urban,20,10.71321076429732,10.0,10.0
22.0,4.7,Sunny,0,0,Meal,motorcycle,1.0,0,Urban,26,19.36321160672078,10.0,16.0
25.0,4.5,Fog,0,2,Snack,scooter,1.0,0,Urban,27,13.583267699065033,10.0,17.0
22.0,4.7,Sunny,0,0,Drinks,motorcycle,0.0,0,Metropolitian,27,13.481361962000898,10.0,17.0
34.0,4.9,Fog,3,0,Snack,motorcycle,0.0,1,Metropolitian,52,16.6486646134817,5.0,47.0
30.0,4.6,Fog,3,2,Drinks,electric_scooter,2.0,0,Metropolitian,43,19.3626986679347,10.0,33.0
28.0,4.5,Cloudy,1,1,Buffet,scooter,1.0,0,Metropolitian,14,7.562982485200133,10.0,4.0
34.0,4.6,Sunny,3,2,Snack,motorcycle,1.0,0,Metropolitian,19,8.93786088183146,10.0,9.0
37.0,5.0,Sandstorms,0,1,Buffet,scooter,1.0,0,Metropolitian,17,13.973207156405252,10.0,7.0
38.0,4.5,Sunny,1,2,Meal,electric_scooter,1.0,0,Metropolitian,20,6.050103074349793,15.0,5.0
37.0,4.8,Windy,0,2,Meal,scooter,0.0,0,Urban,18,20.206901465513607,5.0,13.0
33.0,4.9,Sandstorms,1,1,Buffet,scooter,1.0,0,Metropolitian,28,6.147215320061788,5.0,23.0
38.0,4.1,Windy,3,1,Snack,motorcycle,1.0,0,Metropolitian,35,17.09838855662463,5.0,30.0
20.0,4.6,Sunny,3,1,Snack,motorcycle,1.0,0,Metropolitian,17,13.612594236925654,5.0,12.0
25.0,4.7,Stormy,1,0,Buffet,motorcycle,1.0,0,Metropolitian,29,16.85256546543028,5.0,24.0
37.0,4.7,Sunny,1,0,Buffet,motorcycle,1.0,0,Urban,30,19.660674820590273,10.0,20.0
28.0,4.4,Fog,3,2,Drinks,electric_scooter,1.0,0,Metropolitian,34,9.175193844437826,10.0,24.0
33.0,4.9,Sunny,0,2,Meal,motorcycle,1.0,0,Metropolitian,19,9.326561838121483,10.0,9.0
26.0,4.9,Fog,3,0,Drinks,motorcycle,2.0,0,Urban,43,19.34391143623222,5.0,38.0
38.0,4.2,Windy,3,2,Snack,electric_scooter,2.0,0,Metropolitian,41,16.851045489710874,5.0,36.0
24.0,4.7,Sunny,1,0,Meal,motorcycle,1.0,0,Metropolitian,22,4.587794632025183,10.0,12.0
24.0,5.0,Sunny,0,2,Drinks,electric_scooter,0.0,0,Metropolitian,22,9.315035594044879,15.0,7.0
35.0,4.8,Stormy,0,0,Drinks,motorcycle,1.0,0,Metropolitian,28,20.18081128090421,5.0,23.0
23.0,4.7,Sunny,0,1,Buffet,scooter,1.0,0,Metropolitian,26,20.885944899482762,10.0,16.0
30.0,4.6,Windy,0,2,Snack,motorcycle,1.0,0,Metropolitian,25,7.8626681674103684,5.0,20.0
34.0,4.6,Cloudy,0,2,Snack,scooter,1.0,0,Metropolitian,29,12.43525673518922,15.0,14.0
36.0,4.7,Cloudy,1,1,Snack,scooter,1.0,0,Metropolitian,35,10.564987742503256,15.0,20.0
26.0,4.8,Windy,3,2,Meal,scooter,0.0,0,Metropolitian,21,10.562878909252845,10.0,11.0
25.0,4.5,Windy,1,2,Drinks,scooter,1.0,0,Metropolitian,24,9.17813837505589,10.0,14.0
21.0,4.8,Cloudy,1,0,Drinks,motorcycle,0.0,0,Metropolitian,32,13.681590426854767,10.0,22.0
33.0,4.4,Fog,3,1,Drinks,scooter,1.0,0,Metropolitian,36,7.601066543768378,10.0,26.0
28.0,4.9,Stormy,0,2,Buffet,motorcycle,0.0,0,Metropolitian,18,12.29361121840287,15.0,3.0
29.0,4.8,Sunny,0,2,Snack,motorcycle,1.0,0,Metropolitian,16,1.5545020843140127,5.0,11.0
29.0,4.8,Sandstorms,1,2,Buffet,motorcycle,1.0,0,Metropolitian,22,6.210061176100267,10.0,12.0
31.0,4.3,Stormy,0,0,Meal,motorcycle,1.0,0,Metropolitian,29,3.1053699758611546,10.0,19.0
25.0,4.9,Stormy,0,0,Buffet,motorcycle,1.0,0,Urban,19,11.917101549462794,5.0,14.0
39.0,4.7,Sandstorms,3,2,Drinks,scooter,1.0,0,Metropolitian,27,7.6470478692714,10.0,17.0
33.0,4.6,Cloudy,1,2,Drinks,scooter,1.0,0,Metropolitian,35,12.58026782240096,10.0,25.0
32.0,4.4,Cloudy,0,0,Snack,motorcycle,0.0,0,Metropolitian,39,12.418480328292787,10.0,29.0
36.0,4.5,Windy,0,0,Drinks,motorcycle,1.0,0,Metropolitian,27,12.257619701209578,5.0,22.0
24.0,4.6,Sandstorms,3,0,Drinks,motorcycle,1.0,0,Metropolitian,29,9.055848504226429,5.0,24.0
25.0,4.8,Windy,3,1,Snack,motorcycle,1.0,0,Metropolitian,22,12.419794286435744,15.0,7.0
31.0,4.6,Stormy,3,1,Snack,motorcycle,0.0,0,Metropolitian,30,13.681378564007167,10.0,20.0
36.0,4.9,Fog,1,2,Meal,scooter,1.0,0,Metropolitian,19,7.562364213495008,5.0,14.0
31.0,4.7,Sandstorms,0,0,Buffet,motorcycle,1.0,0,Metropolitian,29,12.074255310176673,10.0,19.0
31.0,4.9,Stormy,1,2,Snack,scooter,1.0,0,Urban,23,16.982190294886447,15.0,8.0
22.0,4.6,Windy,1,0,Snack,motorcycle,0.0,0,Metropolitian,34,14.04560608367233,10.0,24.0
20.0,4.8,Windy,0,2,Snack,motorcycle,1.0,0,Metropolitian,15,3.1092107394969077,10.0,5.0
39.0,4.4,Sandstorms,3,0,Drinks,motorcycle,0.0,0,Metropolitian,41,19.660943947619934,10.0,31.0
29.0,5.0,Cloudy,1,2,Drinks,scooter,1.0,0,Metropolitian,32,10.880935113345313,10.0,22.0
21.0,4.5,Fog,1,0,Buffet,motorcycle,1.0,0,Metropolitian,36,12.23475004893086,5.0,31.0
36.0,4.3,Sandstorms,3,0,Buffet,motorcycle,1.0,0,Metropolitian,51,19.61916749330441,10.0,41.0
21.0,5.0,Cloudy,1,0,Buffet,motorcycle,1.0,0,Metropolitian,44,12.58026782240096,10.0,34.0
33.0,4.7,Sunny,3,1,Snack,scooter,1.0,0,Metropolitian,24,9.435201537430713,10.0,14.0
30.0,4.1,Sandstorms,2,0,Meal,motorcycle,1.0,0,Metropolitian,37,1.4898452333109367,10.0,27.0
23.0,4.8,Sandstorms,2,0,Buffet,motorcycle,1.0,0,Metropolitian,29,6.232380002107721,5.0,24.0
32.0,4.6,Sunny,0,2,Drinks,scooter,0.0,0,Metropolitian,18,12.234822044206023,10.0,8.0
28.0,4.3,Cloudy,1,1,Drinks,motorcycle,1.0,0,Metropolitian,32,16.851045489710874,15.0,17.0
20.0,4.5,Sunny,1,0,Drinks,motorcycle,1.0,0,Metropolitian,22,20.85154468962371,15.0,7.0
36.0,4.9,Fog,1,0,Buffet,motorcycle,0.0,0,Urban,37,11.719815091955757,10.0,27.0
36.0,5.0,Fog,0,1,Meal,motorcycle,0.0,0,Metropolitian,19,1.5127140854704322,15.0,4.0
26.0,4.7,Stormy,2,1,Meal,scooter,1.0,0,Metropolitian,20,1.5127140854704322,10.0,10.0
39.0,4.8,Sunny,1,2,Meal,motorcycle,0.0,0,Metropolitian,19,13.611337814321281,5.0,14.0
34.0,4.4,Windy,3,2,Meal,scooter,1.0,0,Metropolitian,35,16.64561685913441,10.0,25.0
27.0,4.7,Sunny,3,2,Drinks,scooter,1.0,0,Metropolitian,12,16.90381483815878,15.0,-3.0
30.0,4.7,Fog,1,2,Drinks,electric_scooter,1.0,0,Metropolitian,15,6.118471180690497,10.0,5.0
27.0,4.2,Cloudy,2,1,Snack,motorcycle,0.0,0,Metropolitian,33,6.127848457033505,10.0,23.0
28.0,4.9,Fog,1,1,Snack,scooter,0.0,0,Urban,14,7.5456323538790695,10.0,4.0
22.0,4.9,Windy,3,2,Buffet,motorcycle,0.0,0,Urban,27,17.137487720369517,10.0,17.0
22.0,4.9,Stormy,1,1,Meal,scooter,0.0,0,Metropolitian,15,14.022268860182423,10.0,5.0
27.0,4.8,Sunny,3,0,Buffet,motorcycle,1.0,0,Metropolitian,20,13.990536544120216,5.0,15.0
23.0,4.8,Sandstorms,1,0,Meal,motorcycle,1.0,0,Metropolitian,28,6.037990253487766,10.0,18.0
35.0,4.0,Windy,1,0,Buffet,motorcycle,1.0,0,Metropolitian,40,16.38508523506451,5.0,35.0
